ReviewID,ProductID,UserID,ReviewText,ReviewDate,Rating,Sentiment,ProductName,Details,Price,Category
668,169,1151,"Disappointed with the quality, feels rough.",11-08-2023,2,Negative,Office Saree,"Cotton, handloom",1225,Office
669,195,1241,"Perfect for summer, light and airy.",11-04-2024,4,Positive,Jaipuri Saree,"Cotton, handloom",1325,Office
670,188,1952,Fabric is fine but the design is not great.,04-08-2023,3,Neutral,Kalamkari Saree,"Cotton, formal",1666,Onam
671,144,1368,"Looks cheap, not suitable for formal wear.",09-07-2023,2,Negative,Office Saree,"Cotton, printed",1246,Kalamkari
672,180,1934,"The saree is fine, but not very festive.",21-03-2024,3,Neutral,Onam Saree,"Cotton, lightweight",1760,Kalamkari
673,139,1788,Poor quality handloom work.,26-10-2023,1,Negative,Kalamkari Saree,"Cotton, formal",1865,Kalamkari
674,102,1185,Beautiful Kalamkari saree with intricate designs.,27-09-2023,5,Positive,Kalamkari Saree,"Cotton, lightweight",1289,Office
675,166,1021,Looks professional and feels comfortable.,04-02-2024,5,Positive,Office Saree,"Cotton, handloom",1098,Kalamkari
676,122,1999,"Perfect for summer, light and airy.",08-03-2024,5,Positive,Jaipuri Saree,"Cotton, handloom",1263,Kalamkari
677,125,1991,Great quality fabric and lovely patterns.,01-08-2023,4,Positive,Jaipuri Saree,"Cotton, formal",1280,Jaipuri
678,164,1999,"Colors are dull, not as shown in the picture.",03-12-2023,1,Negative,Office Saree,"Cotton, handloom",1893,Office
679,126,1578,Fabric is fine but not very comfortable.,28-01-2024,3,Neutral,Office Saree,"Cotton, handloom",1840,Kalamkari
680,158,1051,"Not a good fit for office wear, very uncomfortable.",29-10-2023,2,Negative,Office Saree,"Cotton, lightweight",1014,Kalamkari
681,159,1400,The saree is okay for office but nothing special.,09-03-2024,3,Neutral,Office Saree,"Cotton, lightweight",1532,Kalamkari
682,135,1941,"Not as vibrant as shown in the picture, quite dull.",17-12-2023,1,Negative,Kalamkari Saree,"Cotton, formal",1650,Onam
683,172,1990,"Perfect for summer, light and airy.",11-12-2023,4,Positive,Jaipuri Saree,"Cotton, printed",1482,Office
684,128,1260,"Prints are fine, but quality is average.",10-02-2024,3,Neutral,Jaipuri Saree,"Cotton, printed",1462,Onam
685,104,1431,Prints faded after first wash.,28-10-2023,2,Negative,Jaipuri Saree,"Cotton, handloom",1786,Onam
686,185,1253,Poor quality handloom work.,11-06-2024,2,Negative,Kalamkari Saree,"Cotton, lightweight",1630,Onam
687,163,1980,The saree tore after a few uses.,17-11-2023,2,Negative,Onam Saree,"Cotton, handloom",1152,Kalamkari
688,142,1588,"Average quality, suitable for occasional office wear.",12-08-2023,3,Neutral,Office Saree,"Cotton, lightweight",1143,Jaipuri
689,106,1971,"Prints are fine, but quality is average.",07-03-2024,3,Neutral,Jaipuri Saree,"Cotton, handloom",1341,Onam
690,146,1494,The fabric is good quality and easy to maintain.,25-06-2024,5,Positive,Office Saree,"Cotton, printed",1293,Onam
691,188,1998,"Not as vibrant as shown in the picture, quite dull.",03-12-2023,1,Negative,Kalamkari Saree,"Cotton, printed",1266,Office
692,164,1094,Decent saree but colors are a bit off.,13-05-2024,3,Neutral,Kalamkari Saree,"Cotton, printed",1265,Onam
693,197,1173,"Comfortable and formal, ideal for work.",06-09-2023,5,Positive,Office Saree,"Cotton, printed",1018,Kalamkari
694,108,1352,"Too lightweight, feels cheap.",13-12-2023,2,Negative,Onam Saree,"Cotton, printed",1522,Onam
695,192,1860,Perfect saree for Onam celebrations.,13-04-2024,4,Positive,Onam Saree,"Cotton, printed",1682,Office
696,191,1019,Decent saree but not very stylish.,06-11-2023,3,Neutral,Office Saree,"Cotton, handloom",1107,Kalamkari
697,130,1526,"Disappointed with the purchase, not worth the price.",22-05-2024,2,Negative,Kalamkari Saree,"Cotton, printed",1943,Kalamkari
698,198,1479,"Colors are okay, but not very vibrant.",29-12-2023,3,Neutral,Jaipuri Saree,"Cotton, handloom",1237,Jaipuri
699,145,1947,"Disappointed with the quality, looks cheap.",04-06-2024,1,Negative,Jaipuri Saree,"Cotton, lightweight",1246,Kalamkari
700,159,1836,Fabric is fine but the design is not great.,16-07-2023,3,Neutral,Kalamkari Saree,"Cotton, printed",1728,Kalamkari
701,175,1914,The saree looks stunning and is of great quality.,26-06-2024,4,Positive,Kalamkari Saree,"Cotton, handloom",1387,Office
702,198,1805,Decent for the price but could be better.,08-02-2024,3,Neutral,Onam Saree,"Cotton, handloom",1936,Jaipuri
703,112,1638,"Colors are dull, not as shown in the picture.",27-12-2023,2,Negative,Office Saree,"Cotton, printed",1225,Onam
704,152,1246,"Fabric feels rough, not comfortable.",08-12-2023,2,Negative,Jaipuri Saree,"Cotton, formal",1653,Kalamkari
705,191,1037,Fabric is fine but not very comfortable.,27-06-2024,3,Neutral,Office Saree,"Cotton, formal",1644,Jaipuri
706,169,1210,Looks professional and feels comfortable.,27-04-2024,5,Positive,Office Saree,"Cotton, printed",1369,Onam
707,192,1214,Fabric is satisfactory but nothing special.,06-08-2023,3,Neutral,Jaipuri Saree,"Cotton, printed",1123,Jaipuri
708,141,1902,"Not as vibrant as shown in the picture, quite dull.",21-01-2024,1,Negative,Kalamkari Saree,"Cotton, formal",1554,Onam
709,177,1914,The cotton fabric is very comfortable.,21-01-2024,5,Positive,Onam Saree,"Cotton, printed",1598,Office
710,112,1686,The saree shrunk after washing.,22-04-2024,1,Negative,Jaipuri Saree,"Cotton, lightweight",1654,Kalamkari
711,141,1539,Okay for casual wear but not for Onam.,08-05-2024,3,Neutral,Onam Saree,"Cotton, formal",1713,Office
712,138,1074,Colors are not as vibrant as shown.,28-05-2024,2,Negative,Jaipuri Saree,"Cotton, lightweight",1400,Onam
713,169,1700,"Fabric feels rough, not comfortable.",13-01-2024,1,Negative,Jaipuri Saree,"Cotton, lightweight",1649,Office
714,133,1067,Perfect saree for Onam celebrations.,24-09-2023,4,Positive,Onam Saree,"Cotton, printed",1549,Onam
715,114,1328,"Fabric feels rough, not comfortable.",25-06-2024,2,Negative,Jaipuri Saree,"Cotton, lightweight",1036,Jaipuri
716,128,1836,Great quality fabric and lovely patterns.,03-04-2024,5,Positive,Jaipuri Saree,"Cotton, handloom",1222,Onam
717,169,1547,Looks professional and feels comfortable.,15-05-2024,4,Positive,Office Saree,"Cotton, handloom",1494,Kalamkari
718,153,1341,The saree tore after a few uses.,07-03-2024,2,Negative,Onam Saree,"Cotton, printed",1222,Onam
719,146,1985,"Looks cheap, not suitable for formal wear.",21-01-2024,2,Negative,Office Saree,"Cotton, printed",1598,Kalamkari
720,164,1963,Looks professional and feels comfortable.,15-07-2023,5,Positive,Office Saree,"Cotton, formal",1166,Jaipuri
721,133,1397,The fabric is good quality and easy to maintain.,04-04-2024,4,Positive,Office Saree,"Cotton, lightweight",1150,Office
722,144,1462,Fabric is fine but not very comfortable.,21-05-2024,3,Neutral,Office Saree,"Cotton, formal",1582,Kalamkari
723,155,1280,Decent saree but not very stylish.,12-03-2024,3,Neutral,Office Saree,"Cotton, formal",1537,Jaipuri
724,143,1355,Colors are not as vibrant as shown.,20-10-2023,2,Negative,Jaipuri Saree,"Cotton, printed",1983,Onam
725,191,1997,The handloom work on this saree is exceptional.,09-06-2024,4,Positive,Kalamkari Saree,"Cotton, lightweight",1196,Kalamkari
726,151,1189,"Prints are fine, but quality is average.",21-10-2023,3,Neutral,Jaipuri Saree,"Cotton, printed",1810,Jaipuri
727,108,1258,"Not as vibrant as shown in the picture, quite dull.",02-03-2024,1,Negative,Kalamkari Saree,"Cotton, printed",1297,Onam
728,108,1522,Prints faded after first wash.,06-03-2024,2,Negative,Jaipuri Saree,"Cotton, lightweight",1029,Kalamkari
729,100,1119,It's okay for casual wear.,26-02-2024,3,Neutral,Jaipuri Saree,"Cotton, lightweight",1009,Office
730,160,1791,The saree looks stunning and is of great quality.,23-12-2023,4,Positive,Kalamkari Saree,"Cotton, lightweight",1284,Jaipuri
731,144,1983,"Average quality, suitable for occasional office wear.",27-10-2023,3,Neutral,Office Saree,"Cotton, formal",1956,Office
732,199,1088,"Fabric feels rough, not comfortable.",02-02-2024,1,Negative,Jaipuri Saree,"Cotton, printed",1605,Office
733,186,1385,Received many compliments during Onam.,22-05-2024,5,Positive,Onam Saree,"Cotton, formal",1140,Onam
734,190,1070,Received many compliments during Onam.,14-10-2023,4,Positive,Onam Saree,"Cotton, handloom",1169,Office
735,127,1206,"Prints are fine, but quality is average.",07-08-2023,3,Neutral,Jaipuri Saree,"Cotton, printed",1342,Jaipuri
736,166,1359,"Average quality, not very impressive.",23-03-2024,3,Neutral,Onam Saree,"Cotton, printed",1931,Office
737,130,1622,"Disappointed with the quality, feels rough.",24-12-2023,2,Negative,Office Saree,"Cotton, lightweight",1953,Onam
738,188,1854,The handloom work on this saree is exceptional.,16-01-2024,5,Positive,Kalamkari Saree,"Cotton, printed",1997,Office
739,197,1078,Decent saree but colors are a bit off.,08-09-2023,3,Neutral,Kalamkari Saree,"Cotton, lightweight",1503,Jaipuri
740,188,1815,"Decent saree, but expected better quality.",23-02-2024,3,Neutral,Jaipuri Saree,"Cotton, handloom",1625,Jaipuri
741,113,1830,"Not comfortable, fabric feels harsh on the skin.",09-05-2024,2,Negative,Onam Saree,"Cotton, handloom",1884,Onam
742,190,1648,The fabric is good quality and easy to maintain.,29-12-2023,4,Positive,Office Saree,"Cotton, lightweight",1715,Office
743,162,1167,The fabric is rough and uncomfortable.,22-11-2023,2,Negative,Kalamkari Saree,"Cotton, lightweight",1856,Jaipuri
744,152,1928,The handloom work on this saree is exceptional.,08-01-2024,4,Positive,Kalamkari Saree,"Cotton, lightweight",1917,Jaipuri
745,190,1781,Perfect saree for Onam celebrations.,28-07-2023,5,Positive,Onam Saree,"Cotton, printed",1775,Jaipuri
746,159,1649,The saree tore after a few uses.,29-09-2023,2,Negative,Onam Saree,"Cotton, printed",1101,Kalamkari
747,177,1462,"Fabric is too stiff, not comfortable for office.",26-10-2023,1,Negative,Office Saree,"Cotton, lightweight",1128,Jaipuri
748,198,1382,Fabric is fine but not very comfortable.,14-08-2023,3,Neutral,Office Saree,"Cotton, formal",1102,Onam
749,120,1858,The prints on this Jaipuri saree are beautiful.,20-06-2024,4,Positive,Jaipuri Saree,"Cotton, printed",1209,Onam
750,114,1088,Perfect saree for Onam celebrations.,05-12-2023,5,Positive,Onam Saree,"Cotton, formal",1522,Onam
751,143,1929,"Disappointed with the quality, looks cheap.",27-01-2024,1,Negative,Jaipuri Saree,"Cotton, lightweight",1932,Office
752,130,1195,The saree shrunk after washing.,03-05-2024,2,Negative,Jaipuri Saree,"Cotton, printed",1790,Onam
753,167,1784,Expected more vibrant colors.,08-06-2024,3,Neutral,Onam Saree,"Cotton, lightweight",1950,Kalamkari
754,123,1128,"Fabric is too stiff, not comfortable for office.",10-06-2024,1,Negative,Office Saree,"Cotton, lightweight",1296,Office
755,186,1249,"Simple yet stylish, great for daily wear.",07-04-2024,4,Positive,Office Saree,"Cotton, lightweight",1993,Office
756,157,1060,"Too lightweight, feels cheap.",28-12-2023,2,Negative,Onam Saree,"Cotton, lightweight",1304,Onam
757,118,1527,Vibrant colors and comfortable fabric.,19-11-2023,4,Positive,Kalamkari Saree,"Cotton, lightweight",1346,Kalamkari
758,194,1650,"Colors are dull, not as shown in the picture.",30-01-2024,1,Negative,Office Saree,"Cotton, lightweight",1020,Jaipuri
759,171,1088,The fabric is rough and uncomfortable.,29-05-2024,1,Negative,Kalamkari Saree,"Cotton, lightweight",1641,Office
760,136,1253,The fabric is rough and uncomfortable.,28-05-2024,1,Negative,Kalamkari Saree,"Cotton, handloom",1732,Onam
761,151,1254,Satisfactory for office but expected better.,25-03-2024,3,Neutral,Office Saree,"Cotton, formal",1679,Kalamkari
762,197,1786,Decent saree but colors are a bit off.,01-06-2024,3,Neutral,Kalamkari Saree,"Cotton, formal",1058,Jaipuri
763,101,1829,"Disappointed with the purchase, not worth the price.",02-11-2023,2,Negative,Kalamkari Saree,"Cotton, formal",1898,Kalamkari
764,182,1280,"Fabric is too stiff, not comfortable for office.",17-12-2023,2,Negative,Office Saree,"Cotton, lightweight",1859,Kalamkari
765,193,1949,Prints faded after first wash.,29-07-2023,1,Negative,Jaipuri Saree,"Cotton, printed",1958,Jaipuri
766,141,1542,It's okay for casual wear.,15-02-2024,3,Neutral,Jaipuri Saree,"Cotton, lightweight",1152,Office
767,189,1937,It's okay for casual wear.,18-04-2024,3,Neutral,Jaipuri Saree,"Cotton, printed",1158,Jaipuri
768,119,1441,"Lightweight and easy to wear, ideal for festive occasions.",13-02-2024,4,Positive,Onam Saree,"Cotton, lightweight",1041,Office
769,175,1920,"Colors faded after one wash, very disappointing.",13-01-2024,1,Negative,Onam Saree,"Cotton, formal",1072,Office
770,144,1209,Colors are not as vibrant as shown.,26-05-2024,1,Negative,Jaipuri Saree,"Cotton, printed",1768,Office
771,166,1233,"Not as vibrant as shown in the picture, quite dull.",06-08-2023,2,Negative,Kalamkari Saree,"Cotton, lightweight",1560,Office
772,156,1460,"Not as vibrant as shown in the picture, quite dull.",02-03-2024,2,Negative,Kalamkari Saree,"Cotton, handloom",1743,Jaipuri
773,133,1116,"Prints are fine, but quality is average.",05-12-2023,3,Neutral,Jaipuri Saree,"Cotton, handloom",1669,Kalamkari
774,116,1173,Feels very soft and comfortable to wear.,22-06-2024,5,Positive,Jaipuri Saree,"Cotton, lightweight",1269,Office
775,136,1918,Perfect saree for Onam celebrations.,25-10-2023,4,Positive,Onam Saree,"Cotton, printed",1972,Kalamkari
776,139,1012,"Prints are fine, but quality is average.",11-01-2024,3,Neutral,Jaipuri Saree,"Cotton, lightweight",1774,Jaipuri
777,192,1831,"Colors are dull, not as shown in the picture.",06-06-2024,2,Negative,Office Saree,"Cotton, handloom",1187,Jaipuri
778,132,1617,The fabric is good quality and easy to maintain.,01-12-2023,4,Positive,Office Saree,"Cotton, handloom",1569,Jaipuri
779,135,1081,"Comfortable and formal, ideal for work.",28-10-2023,4,Positive,Office Saree,"Cotton, handloom",1926,Jaipuri
780,177,1617,"Not a good fit for office wear, very uncomfortable.",20-01-2024,2,Negative,Office Saree,"Cotton, printed",1775,Jaipuri
781,155,1249,"Fabric quality is poor, not suitable for Onam.",19-02-2024,2,Negative,Onam Saree,"Cotton, lightweight",1082,Kalamkari
782,184,1699,The saree is okay for office but nothing special.,22-10-2023,3,Neutral,Office Saree,"Cotton, lightweight",1276,Office
783,192,1794,The saree is okay for office but nothing special.,11-12-2023,3,Neutral,Office Saree,"Cotton, formal",1016,Office
784,154,1990,Okay for casual wear but not for Onam.,17-03-2024,3,Neutral,Onam Saree,"Cotton, formal",1012,Onam
785,195,1083,I love the traditional Kalamkari patterns.,09-08-2023,5,Positive,Kalamkari Saree,"Cotton, formal",1984,Jaipuri
786,118,1202,The saree shrunk after washing.,28-10-2023,2,Negative,Jaipuri Saree,"Cotton, lightweight",1784,Kalamkari
787,188,1925,Beautiful Kalamkari saree with intricate designs.,07-01-2024,5,Positive,Kalamkari Saree,"Cotton, lightweight",1750,Office
788,143,1475,The design on the saree faded after one wash.,26-01-2024,1,Negative,Kalamkari Saree,"Cotton, printed",1895,Kalamkari
789,136,1695,"Colors faded after one wash, very disappointing.",01-12-2023,2,Negative,Onam Saree,"Cotton, printed",1664,Office
790,146,1715,"Fabric feels rough, not comfortable.",01-01-2024,2,Negative,Jaipuri Saree,"Cotton, printed",1101,Kalamkari
791,176,1698,Poor quality handloom work.,06-06-2024,1,Negative,Kalamkari Saree,"Cotton, printed",1242,Kalamkari
792,148,1215,"Perfect saree for office wear, very elegant.",11-04-2024,4,Positive,Office Saree,"Cotton, lightweight",1434,Onam
793,159,1088,"Beautiful traditional design, highly recommend.",14-01-2024,5,Positive,Onam Saree,"Cotton, lightweight",1048,Onam
794,173,1233,Decent saree but colors are a bit off.,02-11-2023,3,Neutral,Kalamkari Saree,"Cotton, formal",1079,Kalamkari
795,182,1593,"Perfect saree for office wear, very elegant.",01-08-2023,5,Positive,Office Saree,"Cotton, handloom",1436,Onam
796,144,1039,"Beautiful traditional design, highly recommend.",19-09-2023,4,Positive,Onam Saree,"Cotton, handloom",1407,Kalamkari
797,110,1566,Beautiful Kalamkari saree with intricate designs.,03-02-2024,5,Positive,Kalamkari Saree,"Cotton, handloom",1480,Onam
798,158,1224,"Fabric feels rough, not comfortable.",30-05-2024,2,Negative,Jaipuri Saree,"Cotton, lightweight",1907,Kalamkari
799,148,1770,Fabric is fine but not very comfortable.,24-12-2023,3,Neutral,Office Saree,"Cotton, formal",1444,Kalamkari
800,146,1589,Looks professional and feels comfortable.,10-02-2024,4,Positive,Office Saree,"Cotton, handloom",1996,Kalamkari
801,127,1081,"Lightweight and easy to wear, ideal for festive occasions.",28-10-2023,4,Positive,Onam Saree,"Cotton, printed",1347,Onam
802,125,1811,"Fabric feels rough, not comfortable.",18-02-2024,2,Negative,Jaipuri Saree,"Cotton, handloom",1807,Office
803,143,1768,"Fabric feels rough, not comfortable.",26-08-2023,1,Negative,Jaipuri Saree,"Cotton, handloom",1861,Office
804,186,1705,Expected more vibrant colors.,30-03-2024,3,Neutral,Onam Saree,"Cotton, formal",1951,Office
805,181,1052,"Perfect saree for office wear, very elegant.",16-03-2024,4,Positive,Office Saree,"Cotton, printed",1787,Office
806,126,1890,"Not as vibrant as shown in the picture, quite dull.",26-11-2023,1,Negative,Kalamkari Saree,"Cotton, formal",1356,Kalamkari
807,108,1019,"Perfect saree for office wear, very elegant.",31-03-2024,4,Positive,Office Saree,"Cotton, formal",1989,Office
808,154,1257,"Average quality, suitable for occasional wear.",25-06-2024,3,Neutral,Kalamkari Saree,"Cotton, formal",1573,Kalamkari
809,139,1845,Great quality fabric and lovely patterns.,26-02-2024,5,Positive,Jaipuri Saree,"Cotton, handloom",1225,Kalamkari
810,154,1592,Decent for the price but could be better.,29-12-2023,3,Neutral,Onam Saree,"Cotton, lightweight",1070,Kalamkari
811,157,1790,"Colors faded after one wash, very disappointing.",18-03-2024,2,Negative,Onam Saree,"Cotton, formal",1196,Onam
812,152,1204,Satisfactory for office but expected better.,16-07-2023,3,Neutral,Office Saree,"Cotton, handloom",1247,Kalamkari
813,190,1701,Colors are not as vibrant as shown.,27-05-2024,1,Negative,Jaipuri Saree,"Cotton, formal",1751,Office
814,124,1738,Looks professional and feels comfortable.,15-11-2023,5,Positive,Office Saree,"Cotton, handloom",1093,Jaipuri
815,198,1532,Satisfactory for office but expected better.,17-06-2024,3,Neutral,Office Saree,"Cotton, lightweight",1636,Office
816,192,1252,"Decent saree, but expected better quality.",09-01-2024,3,Neutral,Jaipuri Saree,"Cotton, formal",1722,Onam
817,188,1005,Great quality fabric and lovely patterns.,25-11-2023,5,Positive,Jaipuri Saree,"Cotton, lightweight",1276,Office
818,166,1386,Fabric is fine but the design is not great.,08-08-2023,3,Neutral,Kalamkari Saree,"Cotton, lightweight",1283,Kalamkari
819,155,1872,"Comfortable and formal, ideal for work.",21-08-2023,4,Positive,Office Saree,"Cotton, printed",1859,Jaipuri
820,122,1369,"Looks cheap, not suitable for formal wear.",23-06-2024,2,Negative,Office Saree,"Cotton, lightweight",1084,Onam
821,184,1628,Satisfactory but expected better.,19-11-2023,3,Neutral,Kalamkari Saree,"Cotton, lightweight",1885,Office
822,138,1350,"Looks cheap, not suitable for formal wear.",27-04-2024,1,Negative,Office Saree,"Cotton, formal",1175,Jaipuri
823,174,1721,"Colors are okay, but not very vibrant.",28-11-2023,3,Neutral,Jaipuri Saree,"Cotton, lightweight",1609,Office
824,131,1390,"Beautiful traditional design, highly recommend.",23-08-2023,5,Positive,Onam Saree,"Cotton, handloom",1075,Onam
825,151,1186,Beautiful Kalamkari saree with intricate designs.,19-05-2024,4,Positive,Kalamkari Saree,"Cotton, formal",1494,Office
826,189,1966,"Average quality, not very impressive.",14-04-2024,3,Neutral,Onam Saree,"Cotton, printed",1563,Onam
827,151,1622,"Looks cheap, not suitable for formal wear.",06-08-2023,1,Negative,Office Saree,"Cotton, formal",1292,Onam
828,106,1472,"Disappointed with the quality, looks cheap.",28-11-2023,2,Negative,Jaipuri Saree,"Cotton, handloom",1861,Jaipuri
829,123,1668,Decent saree but colors are a bit off.,28-04-2024,3,Neutral,Kalamkari Saree,"Cotton, printed",1017,Onam
830,125,1810,The prints on this Jaipuri saree are beautiful.,20-10-2023,4,Positive,Jaipuri Saree,"Cotton, lightweight",1848,Office
831,176,1873,"Average quality, not very impressive.",16-12-2023,3,Neutral,Onam Saree,"Cotton, printed",1361,Onam
832,104,1663,The saree looks stunning and is of great quality.,06-02-2024,5,Positive,Kalamkari Saree,"Cotton, handloom",1121,Office
833,160,1502,The prints on this Jaipuri saree are beautiful.,04-04-2024,5,Positive,Jaipuri Saree,"Cotton, lightweight",1913,Kalamkari
834,141,1052,"Average quality, suitable for occasional office wear.",02-01-2024,3,Neutral,Office Saree,"Cotton, handloom",1204,Onam
835,130,1430,"Fabric is too stiff, not comfortable for office.",01-08-2023,1,Negative,Office Saree,"Cotton, handloom",1072,Jaipuri
836,117,1728,"Simple yet stylish, great for daily wear.",16-12-2023,5,Positive,Office Saree,"Cotton, lightweight",1050,Office
837,115,1246,"Looks cheap, not suitable for formal wear.",13-11-2023,2,Negative,Office Saree,"Cotton, handloom",1315,Kalamkari
838,159,1926,"Not as vibrant as shown in the picture, quite dull.",12-03-2024,1,Negative,Kalamkari Saree,"Cotton, formal",1246,Kalamkari
839,175,1014,"Disappointed with the purchase, not worth the price.",11-12-2023,1,Negative,Kalamkari Saree,"Cotton, printed",1882,Kalamkari
840,127,1727,"Too lightweight, feels cheap.",10-08-2023,2,Negative,Onam Saree,"Cotton, printed",1308,Jaipuri
841,103,1345,"Not a good fit for office wear, very uncomfortable.",01-03-2024,2,Negative,Office Saree,"Cotton, handloom",1285,Office
842,169,1589,The handloom work on this saree is exceptional.,20-04-2024,4,Positive,Kalamkari Saree,"Cotton, printed",1596,Kalamkari
843,124,1002,"Lightweight and easy to wear, ideal for festive occasions.",26-03-2024,5,Positive,Onam Saree,"Cotton, formal",1807,Onam
844,177,1139,The fabric is rough and uncomfortable.,10-01-2024,2,Negative,Kalamkari Saree,"Cotton, lightweight",1911,Office
845,152,1236,Beautiful Kalamkari saree with intricate designs.,21-09-2023,4,Positive,Kalamkari Saree,"Cotton, formal",1434,Jaipuri
846,188,1206,"Colors are okay, but not very vibrant.",12-02-2024,3,Neutral,Jaipuri Saree,"Cotton, handloom",1999,Jaipuri
847,161,1186,Colors are not as vibrant as shown.,07-11-2023,1,Negative,Jaipuri Saree,"Cotton, lightweight",1340,Jaipuri
848,198,1787,The handloom work on this saree is exceptional.,15-06-2024,5,Positive,Kalamkari Saree,"Cotton, printed",1479,Jaipuri
849,128,1432,The fabric is rough and uncomfortable.,14-11-2023,1,Negative,Kalamkari Saree,"Cotton, handloom",1424,Onam
850,165,1109,"Not a good fit for office wear, very uncomfortable.",22-12-2023,2,Negative,Office Saree,"Cotton, formal",1217,Office
851,108,1854,"Disappointed with the quality, feels rough.",26-06-2024,1,Negative,Office Saree,"Cotton, lightweight",1113,Onam
852,123,1214,"Colors are dull, not as shown in the picture.",16-11-2023,2,Negative,Office Saree,"Cotton, printed",1277,Onam
853,175,1177,The saree looks stunning and is of great quality.,01-07-2024,5,Positive,Kalamkari Saree,"Cotton, handloom",1934,Jaipuri
854,129,1136,Fabric is fine but the design is not great.,27-12-2023,3,Neutral,Kalamkari Saree,"Cotton, handloom",1394,Onam
855,160,1696,The saree looks stunning and is of great quality.,19-04-2024,5,Positive,Kalamkari Saree,"Cotton, formal",1410,Onam
856,129,1215,Fabric is fine but not very comfortable.,12-01-2024,3,Neutral,Office Saree,"Cotton, handloom",1978,Jaipuri
857,147,1359,"Not as vibrant as shown in the picture, quite dull.",13-09-2023,2,Negative,Kalamkari Saree,"Cotton, printed",1236,Office
858,179,1281,"The saree is okay, but nothing special.",29-05-2024,3,Neutral,Kalamkari Saree,"Cotton, formal",1277,Kalamkari
859,195,1973,"Not a good fit for office wear, very uncomfortable.",13-02-2024,2,Negative,Office Saree,"Cotton, formal",1684,Jaipuri
860,150,1948,The saree looks stunning and is of great quality.,22-02-2024,4,Positive,Kalamkari Saree,"Cotton, formal",1324,Office
861,116,1316,The saree looks stunning and is of great quality.,22-11-2023,5,Positive,Kalamkari Saree,"Cotton, formal",1206,Kalamkari
862,165,1913,"Disappointed with the quality, feels rough.",19-08-2023,2,Negative,Office Saree,"Cotton, printed",1893,Onam
863,181,1009,Vibrant colors and comfortable fabric.,23-02-2024,4,Positive,Kalamkari Saree,"Cotton, lightweight",1070,Office
864,159,1358,Vibrant colors and comfortable fabric.,01-09-2023,5,Positive,Kalamkari Saree,"Cotton, lightweight",1128,Kalamkari
865,117,1632,The prints on this Jaipuri saree are beautiful.,21-11-2023,5,Positive,Jaipuri Saree,"Cotton, lightweight",1317,Jaipuri
866,154,1929,"Decent saree, but expected better quality.",04-09-2023,3,Neutral,Jaipuri Saree,"Cotton, handloom",1641,Office
867,129,1745,The saree shrunk after washing.,01-10-2023,2,Negative,Jaipuri Saree,"Cotton, printed",1322,Kalamkari
868,129,1920,The cotton fabric is very comfortable.,21-02-2024,4,Positive,Onam Saree,"Cotton, printed",1683,Kalamkari
869,183,1274,The fabric is rough and uncomfortable.,20-01-2024,1,Negative,Kalamkari Saree,"Cotton, printed",1255,Jaipuri
870,171,1122,The design on the saree faded after one wash.,13-08-2023,2,Negative,Kalamkari Saree,"Cotton, formal",1829,Onam
871,147,1445,The prints on this Jaipuri saree are beautiful.,18-03-2024,5,Positive,Jaipuri Saree,"Cotton, handloom",1014,Kalamkari
872,124,1263,Decent saree but colors are a bit off.,23-01-2024,3,Neutral,Kalamkari Saree,"Cotton, lightweight",1862,Office
873,132,1997,Prints faded after first wash.,26-11-2023,1,Negative,Jaipuri Saree,"Cotton, printed",1683,Jaipuri
874,183,1131,Satisfactory for office but expected better.,27-12-2023,3,Neutral,Office Saree,"Cotton, formal",1905,Onam
875,107,1784,The fabric is rough and uncomfortable.,25-02-2024,1,Negative,Kalamkari Saree,"Cotton, lightweight",1864,Jaipuri
876,118,1699,"Lightweight and easy to wear, ideal for festive occasions.",15-03-2024,4,Positive,Onam Saree,"Cotton, formal",1565,Onam
877,179,1864,"Comfortable and formal, ideal for work.",03-12-2023,5,Positive,Office Saree,"Cotton, formal",1108,Onam
878,104,1716,Decent for the price but could be better.,28-04-2024,3,Neutral,Onam Saree,"Cotton, handloom",1034,Jaipuri
879,139,1917,Fabric is satisfactory but nothing special.,29-05-2024,3,Neutral,Jaipuri Saree,"Cotton, lightweight",1819,Jaipuri
880,169,1959,"Not a good fit for office wear, very uncomfortable.",10-03-2024,2,Negative,Office Saree,"Cotton, lightweight",1731,Jaipuri
881,122,1995,Decent saree but colors are a bit off.,24-10-2023,3,Neutral,Kalamkari Saree,"Cotton, printed",1619,Kalamkari
882,128,1540,"Average quality, suitable for occasional office wear.",20-05-2024,3,Neutral,Office Saree,"Cotton, printed",1492,Kalamkari
883,188,1531,"Not comfortable, fabric feels harsh on the skin.",04-06-2024,2,Negative,Onam Saree,"Cotton, printed",1119,Office
884,143,1962,"Average quality, suitable for occasional wear.",15-01-2024,3,Neutral,Kalamkari Saree,"Cotton, printed",1544,Kalamkari
885,177,1467,The saree shrunk after washing.,31-07-2023,2,Negative,Jaipuri Saree,"Cotton, handloom",1973,Office
886,146,1710,"Beautiful traditional design, highly recommend.",25-02-2024,4,Positive,Onam Saree,"Cotton, formal",1337,Office
887,199,1272,Colors are not as vibrant as shown.,05-03-2024,2,Negative,Jaipuri Saree,"Cotton, lightweight",1770,Jaipuri
888,173,1162,The saree shrunk after washing.,02-03-2024,1,Negative,Jaipuri Saree,"Cotton, lightweight",1521,Office
